tweet_id, user_id
'505447502502719488','714286988'
'505447507477147649','732805369'
'505447523452854272','246944099'
'505447542507986944','47064286'
'505447544466313216','2570386951'
'505447564305772545','284605179'
'505447604038037504','2563323007'
'505447607284801536','14060216'
'505447614205415425','332047613'
'505447624913469441','47064286'
'505447663374852096','2569042441'
'505447668215062528','22191064'
'505447702608760832','2763794396'
'505447723168845824','2567617248'
'505447726528491520','247881053'
'505447745138982912','75180808'
'505447762695946240','191942523'
'505447782526623744','2564221542'
'505447825174327296','101169675'
'505447826856214529','52681900'
'505447841968300032','2569671157'
'505447850369490944','2436985333'
'505447902056316928','953695980'
'505447901837807618','2569066158'
'505447919047417856','1858609158'
'505447923690524672','90001264'
'505447961690521600','2541965384'
'505447963121168385','1573538180'
'505448013163421696','596734900'
'505448021501300736','2564355379'
'505448034940227584','2163497364'
'505448063310516224','574701065'
'505448067005710337','1155776948'
'505448081148481536','2570395783'
'505448088966680576','25222481'
'505448089399087104','31419709'
'505448141001199616','2570846396'
'505448155346137088','1407290828'
'505448200933621760','2564119105'
'505448200942387201','1371750338'
'505448218617192448','16218350'
'505448223528349696','2615718920'
'505448234404577280','1704544057'
'505448260845047808','2569905278'
'505448277203238912','47064286'
'505448295356203008','14533559'
'505448320907485184','2568132836'
'505448325202866176','55486190'
'505448326440165376','14812594'
'505448332144037888','24691666'
'505448350607753216','2767531700'
'505448380093718528','118183763'
'505448380944744449','2567974356'
'505448393041526784','274578952'
'505448436791914496','1376699743'
'505448440864571393','2566471609'
'505448454227644416','1357695877'
'505448473345658880','2264544194'
'505448475522519040','73626367'
'505448485278076928','41492249'
'505448489212325888','1180978956'
'505448500612435968','2564404106'
'505448544996978689','338335282'
'505448560871997441','2568306588'
'505448589028786176','105662824'
'505448593533067265','199202011'
'505448613196353536','16664681'
'505448620422733824','15501305'
'505448620502421504','2570840191'
'505448633446465536','303337314'
'505448637447405569','628561078'
'505448640509669378','176607401'
'505448654975807488','732805369'
'505448667135086592','103612769'
'505448667462266881','377770664'
'505448680158011392','2567483076'
'505448731026931712','60348317'
'505448741097070593','2570272886'
'505448767852527616','75257855'
'505448772961574914','2749250770'
'505448773691002880','149159975'
'505448776408907776','1409739163'
'505448796864532480','1687062295'
'505448801138524160','2568063866'
'505448801562132481','864964650'
'505448806574338048','14965115'
'505448811930480642','2252973282'
'505448823355760640','2414091792'
'505448826472132608','333884337'
'505448847670116352','2436408774'
'505448860878008321','2563769196'
'505448876724080640','369370241'
'505448886605856768','509690787'
'505448890510745600','54597913'
'505448890493988864','748134108'
'505448901898285056','412042220'
'505448920839770112','2562263220'
'505448926376632320','1117131733'
'505448947696300032','339903277'
'505448961323180032','2746339580'
'505448964146331648','1444180202'
'505448980658913281','2569587127'
'505448984195129344','471317747'
'505449023512121344','610988685'
'505449040192888832','2570098896'
'505449040843378688','1693427744'
'505449092173299712','2375694327'
'505449099491934208','2570768791'
'505449145134350336','350491996'
'505449160636518401','499073057'
'505449163341848576','1195274574'
'505449163589300225','1245671730'
'505449163908071424','2565756709'
'505449186264092673','8642882'
'505449210020261888','66581134'
'505449210792013824','798582200'
'505449212243230720','485930257'
'505449217268015104','791786665'
'505449219931770880','740582550'
'505449223802728450','2563489692'
'505449255306534912','494595515'
'505449279377268736','314048936'
'505449283768680448','2568658406'
'505449292119937024','281488072'
'505449293713768448','1239546133'
'505449297999982592','16995775'
'505449343352979456','2563321171'
'505449347933544448','1063844286'
'505449360725790721','2759002620'
'505449366891401218','2595994034'
'505449377159081984','432763150'
'505449378186678272','2436408774'
'505449385803530240','1587065822'
'505449394125025280','285534991'
'505449401037635585','285534991'
'505449403423813632','1383135966'
'505449404103278593','2567795538'
'505449404829298688','945535422'
'505449408851623936','837933536'
'505449413633134594','1028915132'
'505449417219256322','336626726'
'505449418393669632','196548202'
'505449424735064064','132414085'
'505449428765786112','1383135966'
'505449431194669056','75434226'
'505449434562318337','1028915132'
'505449434495590400','468869753'
'505449437398056960','1613385277'
'505449462345781249','206688477'
'505449464857763840','2566548630'
'505449469455138817','524402811'
'505449471908384768','20655577'
'505449493400395777','2441725705'
'505449511053824000','1974325248'
'505449513210109952','2463271115'
'505449524190400512','2568638460'
'505449541659680768','17751827'
'505449557883236352','430544175'
'505449563876909056','248058364'
'505449566037360641','105190277'
'505449584261218305','2570368538'
'505449613047107584','45862482'
'505449629165842432','474262986'
'505449643807735808','2568281322'
'505449649361416192','362705749'
'505449660568203264','313562850'
'505449675584208896','264218154'
'505449680931938304','853624754'
'505449703769509889','2563287774'
'505449711323865088','33243589'
'505449713751973888','1972014894'
'505449722816241664','518842607'
'505449763282497536','2563394749'
'505449772560691200','834084594'
'505449781880442880','278332728'
'505449802981584896','241983890'
'505449813371285504','1367124432'
'505449822480908288','2569436592'
'505449839489191936','553867485'
'505449844769452032','105291518'
'505449867984900096','19109421'
'505449882191011841','2570376108'
'505449941922099202','2567966545'
'505449943122079745','1596006396'
'505449972746051585','314048936'
'505449978043457536','275944628'
'505449981915201536','517834224'
'505449999757742081','1423437133'
'505450001523150848','2569162549'
'505450005717864449','17989546'
'505450017524830208','282826597'
'505450021710753792','248556845'
'505450022427574272','2634826189'
'505450035669377024','2558354328'
'505450037783298050','95619728'
'505450060570558464','2627518912'
'505450080380284928','2598231306'
'505450114333167617','275944628'
'505450129441427456','1270727232'
'505450129470816256','43186982'
'505450129449828352','522353233'
'505450138186555393','2691037106'
'505450201604034560','1270391083'
'505450254980743168','465158270'
'505450280826470401','314815425'
'505450291681312768','314048936'
'505450300162179072','1159640354'
'505450338976276481','831208302'
'505450370009546752','1644756756'
'505450400515129345','17622196'
'505450406890442753','402938302'
'505450428603961345','2634826189'
'505450439924408320','245690440'
'505450443846078464','2267654804'
'505450479246397441','320554452'
'505450504160165888','1407224731'
'505450527984214017','101399012'
'505450545411538945','258994705'
'505450562599399425','54779799'
'505450567376711680','60756131'
'505450601715875840','2258424564'
'505450649635794944','2508434405'
'505450699401220097','2750254825'
'505450713775108096','47064286'
'505450753066930176','108031643'
'505450760147337216','47064286'
'505450828615131136','293596022'
'505450829592420352','35365619'
'505450836051640320','2299043645'
'505450854007468033','2570157227'
'505450890309160960','1266089346'
'505450895241658368','371011607'
'505450896273076225','314891644'
'505450897472618496','260210635'
'505450922164899840','365123887'
'505450941580337153','2774208218'
'505450942288773121','2613891942'
'505451004582952961','187162661'
'505451027366416384','2471206853'
'505451116306259968','134741365'
'505451122182864896','253445186'
'505451138334720000','215777333'
'505451143703429120','67513913'
'505451147868798976','47064286'
'505451148787347456','1480429314'
'505451162704039936','15536694'
'505451170580942849','14669951'
'505451175492485121','2340642072'
'505451204252819457','1490992706'
'505451242399600640','16936430'
'505451243524096001','2704678278'
'505451245948395523','239683312'
'505451277816709120','22392036'
'505451285785882624','374592344'
'505451294174490627','47064286'
'505451317511602176','1498728260'
'505451339951140864','539325012'
'505451348213919744','332047613'
'505451353099870208','2254871191'
'505451358552870914','15536694'
'505451439431245827','81363280'
'505451443659497472','16933278'
'505451474684772352','2698532580'
'505451476328914944','252768598'
'505451478086336512','47064286'
'505451527587528705','14186704'
'505451532624883712','309843971'
'505451540707303425','216951483'
'505451569165238272','25237079'
'505451616724865025','21765257'
'505451636089954304','43525233'
'505451637180477442','1857771152'
'505451688204181504','1877544272'
'505451694692769793','2638374161'
'505451743116034048','480233120'
'505451749420060672','332047613'
'505451758651731968','28297286'
'505451761390587904','1700558094'
'505451778725658624','15803977'
'505451798719524865','1457768750'
'505451801043546112','362291784'
'505451824535846915','57062177'
'505451831066386432','519690130'
'505451832261349376','952279789'
'505451841656598528','439864380'
'505451855724699648','48654466'
'505451871272992768','66388977'
'505451874649395200','2478258644'
'505451890012741632','31251677'
'505451890457726976','2608757373'
'505451917661593600','1477866498'
'505451948183945216','218794359'
'505451948867203072','53801369'
'505451953707823105','787954820'
'505451956563750912','2740294203'
'505451974775812096','1058522959'
'505452027376201728','14789067'
'505452040374349824','455986922'
'505452045693124609','499892691'
'505452067821867008','1705680060'
'505452142136930304','47064286'
'505452155546140672','885788390'
'505452182037344256','87493707'
'505452193672335360','47064286'
'505452236693327872','479567420'
'505452259119865856','581662807'
'505452272474918912','23277496'
'505452297535889408','122309663'
'505452302107688960','2599371554'
'505452313738493952','47064286'
'505452368880603137','1533020048'
'505452370508410882','1696414447'
'505452385368412160','307589282'
'505452391861612544','2406051211'
